trophicGroup,experiment,year,region,annual_mean,annual_sd,annual_mean_u,annual_mean_l
Carni,ssp370,2021,Temperate,-0.02933523044518392,0.5727340405911788,0.5433988101459949,-0.6020692710363628
Carni,ssp370,2022,Temperate,-0.030155135804066646,1.1112310451076393,1.0810759093035727,-1.1413861809117058
Carni,ssp370,2023,Temperate,0.11885125945673822,1.0183887873752577,1.1372400468319959,-0.8995375279185195
Carni,ssp370,2024,Temperate,0.09136868779914031,0.8742700851437951,0.9656387729429354,-0.7829013973446548
Carni,ssp370,2025,Temperate,0.01305558912966014,0.860112919223204,0.8731685083528641,-0.8470573300935439
Carni,ssp370,2026,Temperate,0.10120233666756545,0.8045228764804163,0.9057252131479818,-0.7033205398128508
Carni,ssp370,2027,Temperate,0.06094649559787179,0.7771986375400655,0.8381451331379373,-0.7162521419421937
Carni,ssp370,2028,Temperate,0.03506269060318642,0.7801320987699972,0.8151947893731837,-0.7450694081668108
Carni,ssp370,2029,Temperate,0.01744895724177515,0.9774051936512027,0.9948541508929779,-0.9599562364094275
Carni,ssp370,2030,Temperate,0.025608726033797623,0.7490260479831211,0.7746347740169187,-0.7234173219493235
Carni,ssp370,2031,Temperate,0.0303778519235989,0.9594926078675595,0.9898704597911584,-0.9291147559439606
Carni,ssp370,2032,Temperate,-0.0469154044362088,1.1355591814426136,1.0886437770064048,-1.1824745858788224
Carni,ssp370,2033,Temperate,-0.02785251572326229,1.3737588881961893,1.345906372472927,-1.4016114039194516
Carni,ssp370,2034,Temperate,0.07127588375640842,1.290314790682019,1.3615906744384274,-1.2190389069256105
Carni,ssp370,2035,Temperate,0.010431540666407696,1.283366023505743,1.2937975641721506,-1.2729344828393352
Carni,ssp370,2036,Temperate,-0.008935605295351302,1.059362828552244,1.0504272232568928,-1.0682984338475954
Carni,ssp370,2037,Temperate,0.024890049646392826,1.2087860717531007,1.2336761213994936,-1.1838960221067079
Carni,ssp370,2038,Temperate,-0.04082722287296229,1.19661169883862,1.1557844759656577,-1.2374389217115822
Carni,ssp370,2039,Temperate,0.009465917296920841,1.1867058052540351,1.196171722550956,-1.1772398879571142
Carni,ssp370,2040,Temperate,0.056278780904362224,1.0239436672257616,1.0802224481301237,-0.9676648863213994
Carni,ssp370,2041,Temperate,0.14916484721184076,1.020105229877908,1.1692700770897488,-0.8709403826660673
Carni,ssp370,2042,Temperate,-0.007264783073838938,1.023646221497367,1.016381438423528,-1.030911004571206
Carni,ssp370,2043,Temperate,0.14747555647261507,0.8325963389615896,0.9800718954342047,-0.6851207824889745
Carni,ssp370,2044,Temperate,0.05503822185588234,0.9957751308462558,1.0508133527021382,-0.9407369089903734
Carni,ssp370,2045,Temperate,-0.009020787936709601,0.8402717564585724,0.8312509685218629,-0.849292544395282
Carni,ssp370,2046,Temperate,0.07252927520767638,0.7469394964866154,0.8194687716942918,-0.674410221278939
Carni,ssp370,2047,Temperate,0.006849420247476954,0.9630764700171267,0.9699258902646036,-0.9562270497696498
Carni,ssp370,2048,Temperate,0.061707555475539216,1.0803506332165638,1.142058188692103,-1.0186430777410245
Carni,ssp370,2049,Temperate,0.03978844387240042,0.8986174625782828,0.9384059064506832,-0.8588290187058824
Carni,ssp370,2050,Temperate,0.08468775040207534,1.0474551310259497,1.132142881428025,-0.9627673806238743
Carni,ssp370,2051,Temperate,-0.009461445816457421,1.030534215674274,1.0210727698578166,-1.0399956614907315
Carni,ssp370,2052,Temperate,-0.006117435942966875,0.9251691376719485,0.9190517017289817,-0.9312865736149154
Carni,ssp370,2053,Temperate,0.005980511030395956,0.837127650906154,0.84310816193655,-0.8311471398757581
Carni,ssp370,2054,Temperate,0.05530684737926841,0.9075826209975603,0.96288946837682865,-0.8522757736182919
Carni,ssp370,2055,Temperate,0.06744034835085057,0.7748803745726034,0.842320722923454,-0.7074400262217528
Carni,ssp370,2056,Temperate,0.06700483504372519,0.8985421483876406,0.9655469834313658,-0.8315373133439153
Carni,ssp370,2057,Temperate,0.09992197167676951,1.1117858950596664,1.2117078667364358,-1.011863923382897
Carni,ssp370,2058,Temperate,0.0566380470126272,1.0546812383066773,1.1113192853193046,-0.9980431912940501
Carni,ssp370,2059,Temperate,0.08929840181298522,1.398637365624698,1.4879357674376832,-1.3093389638117128
Carni,ssp370,2060,Temperate,-0.024652938302664816,1.296114689838152,1.2714617515354871,-1.3207676281408167
Carni,ssp370,2061,Temperate,0.023446564955182457,1.0694376183281333,1.0928841832833158,-1.0459910533729508
Carni,ssp370,2062,Temperate,0.0628358015651638,1.1720759311350184,1.2349117327001822,-1.1092401295698546
